CompetitionID,SessionID,GameID,EndID,ShotID,TeamID,PlayerID,Task,Handle,Points,TimeOut,stone_1_x,stone_1_y,stone_2_x,stone_2_y,stone_3_x,stone_3_y,stone_4_x,stone_4_y,stone_5_x,stone_5_y,stone_6_x,stone_6_y,stone_7_x,stone_7_y,stone_8_x,stone_8_y,stone_9_x,stone_9_y,stone_10_x,stone_10_y,stone_11_x,stone_11_y,stone_12_x,stone_12_y
0,1,1,4,21,27,1,0,0,0,,750,650,706,1142,4095,4095,885,1288,4095,4095,0,0,768,1917,768,1080,803,1190,884,918,693,1236,586,1855
0,1,1,4,22,19,1,0,0,0,,750,650,706,1142,4095,4095,885,1288,4095,4095,440,1716,768,1917,768,1080,803,1190,884,918,693,1236,605,1836
0,1,1,5,7,19,1,0,0,3,,750,1916,751,1180,0,0,0,0,0,0,0,0,750,650,0,0,0,0,0,0,0,0,0,0
0,1,1,5,8,27,1,0,1,2,,750,1916,751,1180,0,0,0,0,0,0,0,0,750,650,807,499,0,0,0,0,0,0,0,0
0,1,1,5,9,19,2,0,0,2,,750,1916,751,1180,673,486,0,0,0,0,0,0,750,650,807,499,0,0,0,0,0,0,0,0
0,1,1,5,16,27,2,0,0,2,,750,1916,749,1174,673,486,0,0,0,0,0,0,750,650,807,499,691,1242,0,0,0,0,0,0
0,1,1,5,17,19,2,0,0,4,,750,1916,749,1174,673,486,638,898,0,0,0,0,750,650,807,499,691,1242,0,0,0,0,0,0
0,1,1,5,18,27,2,8,1,4,,4095,0,749,1174,673,486,638,898,0,0,0,0,750,650,807,499,691,1242,4095,4095,0,0,0,0
0,1,1,5,19,19,2,0,1,3,,4095,0,749,1174,673,486,638,898,845,684,0,0,750,650,807,499,691,1242,4095,4095,0,0,0,0
0,1,1,5,20,27,2,0,1,3,,4095,0,749,1174,673,486,638,898,845,684,0,0,750,650,807,499,691,1242,4095,4095,850,953,0,0
0,1,1,5,21,19,1,2,0,4,,4095,0,749,1174,673,486,638,898,845,684,911,2406,750,650,807,499,691,1242,4095,4095,850,953,0,0
0,1,1,5,22,27,1,3,0,0,,4095,0,710,856,673,486,606,895,845,684,924,2406,750,650,807,499,691,1242,4095,4095,850,953,788,1248
0,1,1,6,7,19,1,0,0,4,,1089,1916,751,931,0,0,0,0,0,0,0,0,1150,850,0,0,0,0,0,0,0,0,0,0
0,1,1,6,8,27,1,0,0,3,,1089,1916,751,931,0,0,0,0,0,0,0,0,1150,850,1101,529,0,0,0,0,0,0,0,0
0,1,1,6,9,19,2,0,0,4,,1089,1916,751,931,1101,921,0,0,0,0,0,0,1150,843,1101,529,0,0,0,0,0,0,0,0
0,1,1,6,16,27,2,7,1,3,,1089,1916,4095,0,1101,921,0,0,0,0,0,0,1150,843,1101,529,261,743,0,0,0,0,0,0
0,1,1,6,17,19,2,0,1,4,,1089,1916,4095,0,1101,921,420,746,0,0,0,0,1150,843,1101,529,261,743,0,0,0,0,0,0
0,1,1,6,18,27,2,0,0,2,,1089,1916,4095,0,1101,921,420,746,0,0,0,0,1150,843,1101,529,261,743,1021,1197,0,0,0,0
0,1,1,6,19,19,2,0,0,3,,1089,1916,4095,0,1101,921,420,746,676,500,0,0,1150,843,1101,529,261,743,1021,1197,0,0,0,0
0,1,1,6,20,27,2,0,0,3,,1089,1916,4095,0,1101,921,420,746,676,500,0,0,1150,843,1101,529,261,743,1021,1197,927,847,0,0
0,1,1,6,21,19,1,6,0,4,,1089,1916,4095,0,1101,921,349,704,676,500,501,665,1150,843,4095,0,261,743,1021,1197,4095,0,0,0
0,1,1,6,22,27,1,0,0,4,,1089,1916,4095,0,1101,921,349,704,683,389,501,665,1150,843,4095,0,261,743,1021,1197,4095,0,641,577
0,1,1,7,7,27,1,0,0,4,,1150,850,0,0,0,0,0,0,0,0,0,0,1089,1916,1098,921,0,0,0,0,0,0,0,0
0,1,1,7,8,19,1,3,0,4,,1235,603,1103,1015,0,0,0,0,0,0,0,0,1089,1916,1098,921,0,0,0,0,0,0,0,0
0,1,1,7,9,27,2,0,1,4,,1235,603,1103,1015,0,0,0,0,0,0,0,0,1089,1916,1098,921,652,794,0,0,0,0,0,0
0,1,1,7,16,19,2,7,0,0,,1235,603,1103,1015,4095,4095,0,0,0,0,0,0,1089,1916,1098,921,652,794,0,0,0,0,0,0
0,1,1,7,17,27,2,2,1,3,,1235,603,1103,1015,4095,4095,0,0,0,0,0,0,1089,1916,1098,921,652,794,717,1427,0,0,0,0
0,1,1,7,18,19,2,9,1,0,,1235,603,1103,1015,4095,4095,4095,4095,0,0,0,0,1089,1916,1098,921,652,794,717,1427,0,0,0,0
0,1,1,7,19,27,2,0,0,4,,1235,603,1103,1015,4095,4095,4095,4095,0,0,0,0,1089,1916,1098,921,652,794,717,1427,732,830,0,0
0,1,1,7,20,19,2,9,0,2,,1235,603,1103,1015,4095,4095,4095,4095,4095,4095,0,0,1089,1916,1098,921,652,794,4095,0,732,830,0,0
0,1,1,7,21,27,1,2,1,4,,1235,603,1103,1015,4095,4095,4095,4095,4095,4095,0,0,1089,1916,1098,921,652,794,4095,0,732,830,723,2251
0,1,1,7,22,19,1,0,0,0,,1235,603,1103,1015,4095,4095,4095,4095,4095,4095,370,1690,1089,1916,1098,921,652,794,4095,0,732,830,856,2208
0,1,1,8,7,27,1,0,0,4,,750,650,0,0,0,0,0,0,0,0,0,0,750,1916,728,753,0,0,0,0,0,0,0,0
0,1,1,8,8,19,1,0,1,4,,751,626,751,824,0,0,0,0,0,0,0,0,750,1916,728,727,0,0,0,0,0,0,0,0
0,1,1,8,9,27,2,0,0,4,,751,626,764,811,0,0,0,0,0,0,0,0,750,1916,728,727,709,889,0,0,0,0,0,0
0,1,1,8,16,19,2,0,1,4,,751,626,764,811,751,986,0,0,0,0,0,0,750,1916,728,727,696,876,0,0,0,0,0,0
0,1,1,8,17,27,2,10,1,0,1,751,626,764,811,751,986,0,0,0,0,0,0,4095,0,728,727,696,876,1143,1829,0,0,0,0
0,1,1,8,18,19,2,0,0,4,1,751,626,764,811,751,986,1098,980,0,0,0,0,4095,0,728,727,696,876,1143,1829,0,0,0,0
0,1,1,8,19,27,2,9,1,4,,751,626,4095,0,4095,0,1098,980,0,0,0,0,4095,0,397,474,696,863,1143,1829,4095,4095,0,0
0,1,1,8,20,19,2,0,1,3,,751,626,4095,0,4095,0,1098,980,402,792,0,0,4095,0,397,474,696,863,1143,1829,4095,4095,0,0
0,1,1,8,21,27,1,9,0,2,,4095,0,4095,0,4095,0,1098,980,402,792,0,0,4095,0,4095,0,696,863,1143,1829,397,477,4095,4095
0,1,1,8,22,19,1,6,0,0,,4095,0,4095,0,4095,0,1098,980,402,792,4095,4095,4095,0,4095,0,696,863,1143,1829,397,477,4095,4095
0,1,2,1,7,20,1,0,1,0,,750,650,0,0,0,0,0,0,0,0,0,0,717,1865,811,1972,0,0,0,0,0,0,0,0
0,1,2,1,8,46,1,0,0,3,,750,650,616,908,0,0,0,0,0,0,0,0,717,1865,811,1972,0,0,0,0,0,0,0,0
0,1,2,1,9,20,2,0,0,4,,750,650,603,837,0,0,0,0,0,0,0,0,717,1865,811,1972,671,963,0,0,0,0,0,0
0,1,2,1,16,46,2,0,0,2,,750,650,603,837,645,1128,0,0,0,0,0,0,717,1865,811,1972,671,963,0,0,0,0,0,0
0,1,2,1,17,20,2,0,1,4,,749,613,603,837,645,1128,0,0,0,0,0,0,717,1865,811,1972,671,963,781,733,0,0,0,0
0,1,2,1,18,46,2,9,1,4,,4095,0,603,837,645,1128,778,1832,0,0,0,0,4095,0,811,1972,648,645,55,963,0,0,0,0
0,1,2,1,19,20,2,9,0,4,,4095,0,4095,0,4095,0,778,1832,0,0,0,0,4095,0,811,1972,648,645,55,963,636,1213,0,0
0,1,2,1,20,46,2,9,0,0,,4095,0,4095,0,4095,0,4095,0,4095,0,0,0,4095,0,811,1972,648,645,55,963,636,1213,0,0
0,1,2,1,21,20,1,0,1,4,,4095,0,4095,0,4095,0,4095,0,4095,0,0,0,4095,0,811,1972,648,645,55,963,636,1213,720,798
0,1,2,1,22,46,1,9,0,4,,4095,0,4095,0,4095,0,4095,0,4095,0,629,1287,4095,0,811,1972,4095,0,55,963,4095,0,4095,0
0,1,2,2,7,46,1,0,1,4,,750,1916,732,989,0,0,0,0,0,0,0,0,750,650,0,0,0,0,0,0,0,0,0,0
0,1,2,2,8,20,1,0,1,3,,750,1916,732,989,0,0,0,0,0,0,0,0,750,650,722,1109,0,0,0,0,0,0,0,0
0,1,2,2,9,46,2,0,0,2,,750,1916,732,989,709,1239,0,0,0,0,0,0,750,650,722,1109,0,0,0,0,0,0,0,0
0,1,2,2,16,20,2,0,0,0,,1017,1820,732,989,709,1239,0,0,0,0,0,0,750,650,722,1109,433,1693,0,0,0,0,0,0
0,1,2,2,17,46,2,2,0,3,,1017,1820,732,989,709,1239,673,1904,0,0,0,0,750,650,722,1109,433,1693,0,0,0,0,0,0
0,1,2,2,18,20,2,9,0,2,,1017,1820,732,989,475,1093,4095,0,0,0,0,0,750,650,722,1109,433,1693,4095,0,0,0,0,0
0,1,2,2,19,46,2,2,0,4,,1017,1820,732,989,475,1093,4095,0,725,2232,0,0,750,650,722,1109,433,1693,4095,0,0,0,0,0
0,1,2,2,20,20,2,10,0,4,,1017,1820,4095,0,4095,0,4095,0,725,2232,0,0,864,532,722,1109,148,1534,4095,0,4095,0,0,0
0,1,2,2,21,46,1,0,1,4,,1017,1820,4095,0,4095,0,4095,0,725,2232,845,626,864,532,722,1109,148,1534,4095,0,4095,0,0,0
0,1,2,2,22,20,1,0,0,4,,1017,1820,4095,0,4095,0,4095,0,725,2232,845,626,864,532,722,1109,148,1534,4095,0,4095,0,709,642
0,1,2,3,7,20,1,0,1,4,,750,650,0,0,0,0,0,0,0,0,0,0,750,1916,710,752,0,0,0,0,0,0,0,0
0,1,2,3,8,46,1,0,0,2,,750,650,457,402,0,0,0,0,0,0,0,0,750,1916,743,749,0,0,0,0,0,0,0,0
0,1,2,3,9,20,2,0,1,4,,750,650,457,402,0,0,0,0,0,0,0,0,750,1916,743,749,778,830,0,0,0,0,0,0
0,1,2,3,16,46,2,10,0,4,,4095,0,457,402,678,2007,0,0,0,0,0,0,4095,0,65,623,840,746,0,0,0,0,0,0
0,1,2,3,17,20,2,0,1,4,,4095,0,457,402,678,2007,0,0,0,0,0,0,4095,0,65,623,840,746,723,1093,0,0,0,0
0,1,2,3,18,46,2,7,1,2,,4095,0,457,402,678,2007,1407,438,0,0,0,0,4095,0,65,623,840,746,4095,0,0,0,0,0
0,1,2,3,19,20,2,0,1,4,,4095,0,457,402,678,2007,1407,438,0,0,0,0,4095,0,65,623,840,746,4095,0,691,953,0,0
0,1,2,3,20,46,2,7,1,4,,4095,0,457,402,678,2007,1407,438,710,830,0,0,4095,0,65,623,4095,0,4095,0,691,953,0,0
0,1,2,3,21,20,1,8,1,4,,4095,0,457,402,678,2007,1407,438,4095,0,0,0,4095,0,65,623,4095,0,4095,0,691,953,4095,0
0,1,2,3,22,46,1,6,1,4,,4095,0,457,402,678,2007,1407,438,4095,0,1119,486,4095,0,65,623,4095,0,4095,0,318,551,4095,0
0,1,2,4,7,46,1,0,1,4,,750,1916,790,746,0,0,0,0,0,0,0,0,738,613,0,0,0,0,0,0,0,0,0,0
0,1,2,4,8,20,1,0,1,4,,750,1916,790,710,0,0,0,0,0,0,0,0,712,590,780,834,0,0,0,0,0,0,0,0
0,1,2,4,9,46,2,0,1,2,,750,1916,790,710,819,1294,0,0,0,0,0,0,712,590,780,834,0,0,0,0,0,0,0,0
0,1,2,4,16,20,2,0,0,2,,774,1914,790,710,819,1294,0,0,0,0,0,0,712,590,780,834,602,934,0,0,0,0,0,0
0,1,2,4,17,46,2,7,0,4,,774,1914,790,710,819,1294,744,999,0,0,0,0,712,590,780,834,4095,0,0,0,0,0,0,0
0,1,2,4,18,20,2,9,1,4,,4095,0,790,710,4095,0,744,999,0,0,0,0,712,590,780,834,4095,0,783,1998,0,0,0,0
0,1,2,4,19,46,2,2,0,4,,4095,0,790,710,4095,0,744,999,702,2063,0,0,712,590,780,834,4095,0,783,1998,0,0,0,0
0,1,2,4,20,20,2,0,1,3,,4095,0,790,710,4095,0,744,999,702,2063,0,0,712,590,751,798,4095,0,783,1998,845,847,0,0
0,1,2,4,21,46,1,9,1,0,,4095,0,790,710,4095,0,744,999,702,2063,4095,0,712,590,751,798,4095,0,783,1998,845,847,0,0
0,1,2,4,22,20,1,3,1,0,,4095,0,790,710,4095,0,744,999,702,2063,4095,0,712,590,751,798,4095,0,783,1998,884,740,848,912
0,1,2,5,7,20,1,0,1,3,,750,650,0,0,0,0,0,0,0,0,0,0,750,1916,707,1261,0,0,0,0,0,0,0,0
0,1,2,5,8,46,1,0,1,2,,750,650,814,418,0,0,0,0,0,0,0,0,750,1916,707,1261,0,0,0,0,0,0,0,0
0,1,2,5,9,20,2,0,1,4,,723,613,814,418,0,0,0,0,0,0,0,0,750,1916,707,1261,794,723,0,0,0,0,0,0
0,1,2,5,16,46,2,0,1,0,,723,613,814,418,830,1508,0,0,0,0,0,0,750,1916,707,1261,794,723,0,0,0,0,0,0
0,1,2,5,17,20,2,0,1,2,,723,613,814,418,830,1508,0,0,0,0,0,0,750,1916,707,1261,765,726,898,567,0,0,0,0
0,1,2,5,18,46,2,8,1,4,,723,613,814,418,830,1508,4095,0,0,0,0,0,4095,0,707,1261,765,726,898,567,0,0,0,0
0,1,2,5,19,20,2,0,1,0,,723,613,814,418,785,1463,4095,0,0,0,0,0,4095,0,707,1261,765,726,898,567,898,1573,0,0
0,1,2,5,20,46,2,0,0,2,,723,613,814,418,785,1463,4095,0,610,1239,0,0,4095,0,743,1210,765,726,898,567,898,1573,0,0
0,1,2,5,21,20,1,6,1,4,,723,613,814,418,785,1463,4095,0,4095,0,0,0,4095,0,788,1177,765,726,898,567,898,1573,694,1287
0,1,2,5,22,46,1,0,0,0,,723,613,814,418,785,1463,4095,0,4095,0,4095,0,4095,0,788,1177,765,726,898,567,898,1573,694,1287
0,1,2,6,7,20,1,4,0,0,,350,850,0,0,0,0,0,0,0,0,0,0,359,1077,433,2008,0,0,0,0,0,0,0,0
0,1,2,6,8,46,1,0,0,3,,350,850,1001,701,0,0,0,0,0,0,0,0,359,1077,433,2008,0,0,0,0,0,0,0,0
0,1,2,6,9,20,2,0,0,3,,350,850,946,603,0,0,0,0,0,0,0,0,359,1077,433,2008,1046,759,0,0,0,0,0,0
0,1,2,6,16,46,2,0,0,2,,350,850,946,603,1092,993,0,0,0,0,0,0,359,1077,433,2008,1046,759,0,0,0,0,0,0
0,1,2,6,17,20,2,9,0,2,,350,850,4095,0,1092,993,0,0,0,0,0,0,359,1077,433,2008,4095,0,4095,0,0,0,0,0
0,1,2,6,18,46,2,0,1,3,,350,850,4095,0,1092,993,770,672,0,0,0,0,359,1077,433,2008,4095,0,4095,0,0,0,0,0
0,1,2,6,19,20,2,9,1,2,,350,850,4095,0,4095,0,770,672,0,0,0,0,359,1077,433,2008,4095,0,4095,0,4095,0,0,0
0,1,2,6,20,46,2,0,0,4,,350,850,4095,0,4095,0,770,672,1046,1019,0,0,359,1077,433,2008,4095,0,4095,0,4095,0,0,0
0,1,2,6,21,20,1,9,0,2,,350,850,4095,0,4095,0,770,672,4095,0,0,0,359,1077,433,2008,4095,0,4095,0,4095,0,4095,0
0,1,2,6,22,46,1,0,1,4,,350,850,4095,0,4095,0,741,639,4095,0,848,707,359,1077,433,2008,4095,0,4095,0,4095,0,4095,0
0,1,2,7,7,46,1,4,0,4,,577,1693,4095,0,0,0,0,0,0,0,0,0,350,850,0,0,0,0,0,0,0,0,0,0
0,1,2,7,8,20,1,0,0,3,,577,1693,4095,0,0,0,0,0,0,0,0,0,350,850,1154,694,0,0,0,0,0,0,0,0
0,1,2,7,9,46,2,0,1,3,,577,1693,4095,0,658,801,0,0,0,0,0,0,350,850,1154,694,0,0,0,0,0,0,0,0
0,1,2,7,16,20,2,7,1,2,,577,1693,4095,0,4095,0,0,0,0,0,0,0,350,850,1154,694,4095,0,0,0,0,0,0,0
0,1,2,7,17,46,2,7,0,3,,577,1693,4095,0,4095,0,684,743,0,0,0,0,4095,0,1154,694,4095,0,0,0,0,0,0,0
0,1,2,7,18,20,2,7,1,3,,577,1693,4095,0,4095,0,4095,0,0,0,0,0,4095,0,1154,694,4095,0,1116,493,0,0,0,0
0,1,2,7,19,46,2,9,1,4,,577,1693,4095,0,4095,0,4095,0,1151,785,0,0,4095,0,4095,0,4095,0,4095,0,0,0,0,0
0,1,2,7,20,20,2,0,1,3,,577,1693,4095,0,4095,0,4095,0,1151,785,0,0,4095,0,4095,0,4095,0,4095,0,577,1268,0,0
0,1,2,7,21,46,1,0,1,3,,577,1693,4095,0,4095,0,4095,0,1151,785,752,895,4095,0,4095,0,4095,0,4095,0,577,1268,0,0
0,1,2,7,22,20,1,9,1,4,,577,1693,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,4095,0,577,1268,1073,811
0,1,2,8,7,20,1,0,1,2,,689,613,0,0,0,0,0,0,0,0,0,0,750,1916,884,305,0,0,0,0,0,0,0,0
0,1,2,8,8,46,1,4,1,4,,689,613,4095,4095,0,0,0,0,0,0,0,0,492,1732,884,305,0,0,0,0,0,0,0,0
0,1,2,8,9,20,2,0,1,2,,689,613,4095,4095,0,0,0,0,0,0,0,0,492,1732,884,305,819,1392,0,0,0,0,0,0
0,1,2,8,16,46,2,8,0,4,,689,613,4095,4095,4095,0,0,0,0,0,0,0,492,1732,884,305,4095,0,0,0,0,0,0,0
0,1,2,8,17,20,2,1,1,4,,689,613,4095,4095,4095,0,0,0,0,0,0,0,492,1732,884,305,4095,0,780,1622,0,0,0,0
0,1,2,8,18,46,2,8,0,4,,689,613,4095,4095,4095,0,4095,0,0,0,0,0,492,1732,884,305,4095,0,4095,0,0,0,0,0
0,1,2,8,19,20,2,1,1,4,1,689,613,4095,4095,4095,0,4095,0,0,0,0,0,492,1732,884,305,4095,0,4095,0,757,2141,0,0
0,1,2,8,20,46,2,8,0,4,,689,613,4095,4095,4095,0,4095,0,4095,0,0,0,492,1732,884,305,4095,0,4095,0,4095,0,0,0
0,1,2,8,21,20,1,0,1,4,,689,613,4095,4095,4095,0,4095,0,4095,0,0,0,492,1732,884,305,4095,0,4095,0,4095,0,712,847
0,1,2,8,22,46,1,8,0,0,,689,613,4095,4095,4095,0,4095,0,4095,0,4095,4095,492,1732,884,305,4095,0,4095,0,4095,0,712,847
0,1,3,1,7,17,1,0,1,3,,750,1916,833,788,0,0,0,0,0,0,0,0,750,650,0,0,0,0,0,0,0,0,0,0
0,1,3,1,8,22,1,0,1,3,,750,1916,833,788,0,0,0,0,0,0,0,0,750,650,720,1083,0,0,0,0,0,0,0,0
0,1,3,1,9,17,2,0,1,3,,750,1916,794,749,895,882,0,0,0,0,0,0,750,650,720,1083,0,0,0,0,0,0,0,0
0,1,3,1,16,22,2,6,1,4,,750,1916,814,687,1258,194,0,0,0,0,0,0,1437,590,720,1083,4095,0,0,0,0,0,0,0
0,1,3,1,17,17,2,0,1,4,,750,1916,814,687,1258,194,768,869,0,0,0,0,1437,590,720,1083,4095,0,0,0,0,0,0,0
0,1,3,1,18,22,2,6,1,0,,750,1916,814,687,1258,194,768,869,0,0,0,0,1437,590,720,1083,4095,0,4095,4095,0,0,0,0
0,1,3,1,19,17,2,2,1,4,,750,1916,814,687,1258,194,768,869,817,1258,0,0,1437,590,720,1083,4095,0,4095,4095,0,0,0,0
0,1,3,1,20,22,2,3,0,4,,750,1916,752,172,1258,194,888,798,817,1258,0,0,1437,590,749,979,4095,0,4095,4095,584,1096,0,0
0,1,3,1,21,17,1,6,0,4,,750,1916,752,172,1258,194,888,798,817,1258,593,1141,1437,590,749,979,4095,0,4095,4095,4095,0,0,0
0,1,3,1,22,22,1,3,0,0,,750,1916,752,172,1258,194,888,798,817,1258,593,1141,1437,590,749,979,4095,0,4095,4095,4095,0,765,1080
0,1,3,2,7,17,1,0,0,4,,750,1916,699,756,0,0,0,0,0,0,0,0,750,650,0,0,0,0,0,0,0,0,0,0
0,1,3,2,8,22,1,0,0,4,,750,1916,699,756,0,0,0,0,0,0,0,0,750,650,809,837,0,0,0,0,0,0,0,0
0,1,3,2,9,17,2,0,0,3,,750,1916,699,756,650,986,0,0,0,0,0,0,750,650,809,837,0,0,0,0,0,0,0,0
0,1,3,2,16,22,2,3,0,2,,750,1916,699,762,650,853,0,0,0,0,0,0,750,650,809,837,647,1080,0,0,0,0,0,0
0,1,3,2,17,17,2,0,1,4,,750,1916,699,762,650,853,741,889,0,0,0,0,750,650,809,814,647,1080,0,0,0,0,0,0
0,1,3,2,18,22,2,0,1,4,,750,1916,699,762,650,853,741,889,0,0,0,0,750,650,809,814,647,1080,774,980,0,0,0,0
0,1,3,2,19,17,2,2,1,4,,750,1916,699,762,650,853,741,889,861,1593,0,0,750,650,809,814,647,1080,774,980,0,0,0,0
0,1,3,2,20,22,2,2,0,4,,750,1916,699,762,650,853,741,889,861,1593,0,0,750,650,809,814,647,1080,774,980,612,2076,0,0
0,1,3,2,21,17,1,2,1,4,,750,1916,699,762,650,853,741,889,861,1593,949,2199,750,650,809,814,647,1080,774,980,612,2076,0,0
0,1,3,2,22,22,1,3,1,0,,750,1916,699,762,650,853,741,889,861,1593,949,2199,750,650,809,814,647,1080,774,980,612,2076,4095,4095
0,1,3,3,7,17,1,0,1,3,,750,1916,853,1245,0,0,0,0,0,0,0,0,750,650,0,0,0,0,0,0,0,0,0,0
0,1,3,3,8,22,1,0,0,4,,750,1916,853,1245,0,0,0,0,0,0,0,0,750,650,743,1041,0,0,0,0,0,0,0,0
