CompetitionID,SessionID,GameID,EndID,TeamID,OpeningShotPoints,StrongOpening,PowerPlay,Has_Hammer,IsPowerPlayTeam,HasHammer
0,7,2,6,19,11,True,,0,False,False
0,7,2,7,18,6,True,,1,False,True
0,7,2,7,19,12,True,,0,False,False
0,8,1,1,20,11,True,,1,False,True
0,8,1,1,43,10,True,,0,False,False
0,8,1,2,20,12,True,,0,False,False
0,8,1,2,43,10,True,,1,False,True
0,8,1,3,20,11,True,,1,False,True
0,8,1,3,43,8,True,,0,False,False
0,8,1,4,20,8,True,,0,False,False
0,8,1,4,43,9,True,,1,False,True
0,8,1,5,20,11,True,,1,False,True
0,8,1,5,43,11,True,,0,False,False
0,8,1,6,20,9,True,,0,False,False
0,8,1,6,43,10,True,2.0,1,True,True
0,8,1,7,20,0,False,1.0,1,True,True
0,8,1,7,43,9,True,,0,False,False
0,8,1,8,20,12,True,,0,False,False
0,8,1,8,43,5,True,,1,False,True
0,8,2,1,22,10,True,,1,False,True
0,8,2,1,27,11,True,,0,False,False
0,8,2,2,22,11,True,,0,False,False
0,8,2,2,27,12,True,,1,False,True
0,8,2,3,22,5,True,,1,False,True
0,8,2,3,27,12,True,,0,False,False
0,8,2,4,22,11,True,2.0,1,True,True
0,8,2,4,27,4,True,,0,False,False
0,8,2,5,22,9,True,,0,False,False
0,8,2,5,27,10,True,,1,False,True
0,8,2,6,22,8,True,,1,False,True
0,8,2,6,27,12,True,,0,False,False
0,8,2,7,22,12,True,,0,False,False
0,8,2,7,27,8,True,1.0,1,True,True
0,8,3,1,10,12,True,,1,False,True
0,8,3,1,19,12,True,,0,False,False
0,8,3,2,10,8,True,,1,False,True
0,8,3,2,19,12,True,,0,False,False
0,8,3,3,10,11,True,,1,False,True
0,8,3,3,19,11,True,,0,False,False
0,8,3,4,10,10,True,,0,False,False
0,8,3,4,19,12,True,,1,False,True
0,8,3,5,10,12,True,1.0,1,True,True
0,8,3,5,19,12,True,,0,False,False
0,8,3,6,10,6,True,,0,False,False
0,8,3,6,19,6,True,,1,False,True
0,8,3,7,10,11,True,,1,False,True
0,8,3,7,19,9,True,,0,False,False
0,8,4,1,24,8,True,,1,False,True
0,8,4,1,46,12,True,,0,False,False
0,8,4,2,24,12,True,,1,False,True
0,8,4,2,46,12,True,,0,False,False
0,8,4,3,24,12,True,,0,False,False
0,8,4,3,46,10,True,,1,False,True
0,8,4,4,24,12,True,,0,False,False
0,8,4,4,46,12,True,,1,False,True
0,8,4,5,24,12,True,,1,False,True
0,8,4,5,46,12,True,,0,False,False
0,8,4,6,24,11,True,,0,False,False
0,8,4,6,46,10,True,1.0,1,True,True
0,8,4,7,24,12,True,,1,False,True
0,8,4,7,46,10,True,,0,False,False
0,8,4,8,24,11,True,,0,False,False
0,8,4,8,46,9,True,,1,False,True
0,9,1,1,24,8,True,,1,False,True
0,9,1,1,27,10,True,,0,False,False
0,9,1,2,24,8,True,,0,False,False
0,9,1,2,27,10,True,,1,False,True
0,9,1,3,24,9,True,,1,False,True
0,9,1,3,27,10,True,,0,False,False
0,9,1,4,24,10,True,,1,False,True
0,9,1,4,27,11,True,,0,False,False
0,9,1,5,24,12,True,,0,False,False
0,9,1,5,27,11,True,,1,False,True
0,9,1,6,24,4,True,,0,False,False
0,9,1,6,27,11,True,1.0,1,True,True
0,9,1,7,24,9,True,1.0,1,True,True
0,9,1,7,27,7,True,,0,False,False
0,9,1,8,24,9,True,,0,False,False
0,9,1,8,27,12,True,,1,False,True
0,9,2,1,17,12,True,,0,False,False
0,9,2,1,43,6,True,,1,False,True
0,9,2,2,17,9,True,,1,False,True
0,9,2,2,43,8,True,,0,False,False
0,9,2,3,17,11,True,,0,False,False
0,9,2,3,43,9,True,,1,False,True
0,9,2,4,17,11,True,,0,False,False
0,9,2,4,43,6,True,,1,False,True
0,9,2,5,17,8,True,,0,False,False
0,9,2,5,43,6,True,1.0,1,True,True
0,9,2,6,17,12,True,2.0,1,True,True
0,9,2,6,43,12,True,,0,False,False
0,9,2,7,17,17,True,,0,False,False
0,9,2,7,43,9,True,,1,False,True
0,9,2,8,17,10,True,,1,False,True
0,9,2,8,43,8,True,,0,False,False
0,9,3,1,18,12,True,,1,False,True
0,9,3,1,22,11,True,,0,False,False
0,9,3,2,18,12,True,,0,False,False
0,9,3,2,22,11,True,,1,False,True
0,9,3,3,18,11,True,,0,False,False
0,9,3,3,22,7,True,,1,False,True
0,9,3,4,18,11,True,,0,False,False
0,9,3,4,22,8,True,2.0,1,True,True
0,9,3,5,18,12,True,,0,False,False
0,9,3,5,22,10,True,,1,False,True
0,9,3,6,18,11,True,,0,False,False
0,9,3,6,22,10,True,,1,False,True
0,9,3,7,18,7,True,2.0,1,True,True
0,9,3,7,22,10,True,,0,False,False
0,9,4,1,10,7,True,,0,False,False
0,9,4,1,20,10,True,,1,False,True
0,9,4,2,10,6,True,,1,False,True
0,9,4,2,20,10,True,,0,False,False
0,9,4,3,10,12,True,,0,False,False
0,9,4,3,20,7,True,,1,False,True
0,9,4,4,10,8,True,,1,False,True
0,9,4,4,20,8,True,,0,False,False
0,9,4,5,10,11,True,,0,False,False
0,9,4,5,20,10,True,,1,False,True
0,9,4,6,10,7,True,,0,False,False
0,9,4,6,20,11,True,2.0,1,True,True
0,9,4,7,10,12,True,,0,False,False
0,9,4,7,20,9,True,,1,False,True
0,10,1,1,20,9,True,,0,False,False
0,10,1,1,22,7,True,,1,False,True
0,10,1,2,20,6,True,,0,False,False
0,10,1,2,22,8,True,,1,False,True
0,10,1,3,20,11,True,,1,False,True
0,10,1,3,22,9,True,,0,False,False
0,10,1,4,20,12,True,,0,False,False
0,10,1,4,22,5,True,,1,False,True
0,10,1,5,20,11,True,,1,False,True
0,10,1,5,22,6,True,,0,False,False
0,10,1,6,20,8,True,,0,False,False
0,10,1,6,22,12,True,2.0,1,True,True
0,10,1,7,20,11,True,2.0,1,True,True
0,10,1,7,22,9,True,,0,False,False
0,10,1,8,20,12,True,,0,False,False
0,10,1,8,22,12,True,,1,False,True
0,10,2,1,27,10,True,,0,False,False
0,10,2,1,43,8,True,,1,False,True
0,10,2,2,27,11,True,,0,False,False
0,10,2,2,43,8,True,,1,False,True
0,10,2,3,27,9,True,,1,False,True
0,10,2,3,43,9,True,,0,False,False
0,10,2,4,27,11,True,,1,False,True
0,10,2,4,43,11,True,,0,False,False
0,10,2,5,27,12,True,1.0,1,True,True
0,10,2,5,43,4,True,,0,False,False
0,10,2,6,27,10,True,,0,False,False
0,10,2,6,43,7,True,1.0,1,True,True
0,10,2,7,27,10,True,,0,False,False
0,10,2,7,43,10,True,,1,False,True
0,10,2,8,27,11,True,,1,False,True
0,10,2,8,43,12,True,,0,False,False
0,11,1,1,17,11,True,,1,False,True
0,11,1,1,19,11,True,,0,False,False
0,11,1,2,17,10,True,,0,False,False
0,11,1,2,19,7,True,,1,False,True
0,11,1,3,17,11,True,,1,False,True
0,11,1,3,19,12,True,,0,False,False
0,11,1,4,17,12,True,,0,False,False
0,11,1,4,19,7,True,,1,False,True
0,11,1,5,17,12,True,,1,False,True
0,11,1,5,19,10,True,,0,False,False
0,11,1,6,17,11,True,,0,False,False
0,11,1,6,19,9,True,1.0,1,True,True
0,11,1,7,17,11,True,,0,False,False
0,11,1,7,19,6,True,,1,False,True
0,11,1,8,17,11,True,,0,False,False
0,11,1,8,19,10,True,,1,False,True
0,11,2,1,18,9,True,,0,False,False
0,11,2,1,46,8,True,,1,False,True
0,11,2,2,18,11,True,,1,False,True
0,11,2,2,46,9,True,,0,False,False
0,11,2,3,18,12,True,,1,False,True
0,11,2,3,46,11,True,,0,False,False
0,11,2,4,18,11,True,,0,False,False
0,11,2,4,46,6,True,,1,False,True
0,11,2,5,18,10,True,,0,False,False
0,11,2,5,46,10,True,,1,False,True
0,11,2,6,18,9,True,,0,False,False
0,11,2,6,46,8,True,1.0,1,True,True
0,11,2,7,18,8,True,1.0,1,True,True
0,11,2,7,46,10,True,,0,False,False
0,11,2,8,18,8,True,,1,False,True
0,11,2,8,46,11,True,,0,False,False
0,11,3,1,24,12,True,,0,False,False
0,11,3,1,43,11,True,,1,False,True
0,11,3,2,24,11,True,,0,False,False
0,11,3,2,43,11,True,,1,False,True
0,11,3,3,24,11,True,,0,False,False
0,11,3,3,43,9,True,,1,False,True
0,11,3,4,24,8,True,,1,False,True
0,11,3,4,43,10,True,,0,False,False
0,11,3,5,24,8,True,,0,False,False
0,11,3,5,43,8,True,2.0,1,True,True
0,11,3,6,24,4,True,,1,False,True
0,11,3,6,43,4,True,,0,False,False
0,11,3,7,24,11,True,,0,False,False
0,11,3,7,43,9,True,,1,False,True
0,11,3,8,24,11,True,,0,False,False
0,11,3,8,43,7,True,,1,False,True
0,11,4,1,10,12,True,,0,False,False
0,11,4,1,22,6,True,,1,False,True
0,11,4,2,10,11,True,,1,False,True
0,11,4,2,22,12,True,,0,False,False
0,11,4,3,10,11,True,,0,False,False
0,11,4,3,22,8,True,,1,False,True
0,11,4,4,10,12,True,,1,False,True
0,11,4,4,22,8,True,,0,False,False
0,11,4,5,10,12,True,,0,False,False
0,11,4,5,22,10,True,,1,False,True
0,11,4,6,10,11,True,,0,False,False
0,11,4,6,22,12,True,2.0,1,True,True
0,11,4,7,10,10,True,2.0,1,True,True
0,11,4,7,22,12,True,,0,False,False
0,11,4,8,10,10,True,,1,False,True
0,11,4,8,22,8,True,,0,False,False
0,11,4,9,10,4,True,,0,False,False
0,11,4,9,22,11,True,,1,False,True
0,12,1,1,10,11,True,,0,False,False
0,12,1,1,46,12,True,,1,False,True
0,12,1,2,10,10,True,,1,False,True
0,12,1,2,46,10,True,,0,False,False
0,12,1,3,10,12,True,2.0,1,True,True
0,12,1,3,46,10,True,,0,False,False
0,12,1,4,10,10,True,,1,False,True
0,12,1,4,46,11,True,,0,False,False
0,12,1,5,10,10,True,,1,False,True
0,12,1,5,46,8,True,,0,False,False
0,12,1,6,10,4,True,,0,False,False
0,12,1,6,46,9,True,,1,False,True
0,12,1,7,10,11,True,,1,False,True
0,12,1,7,46,8,True,,0,False,False
0,12,1,8,10,6,True,,0,False,False
0,12,1,8,46,10,True,1.0,1,True,True
0,12,1,9,10,11,True,,0,False,False
0,12,1,9,46,12,True,,1,False,True
0,12,2,1,19,10,True,,1,False,True
0,12,2,1,24,12,True,,0,False,False
0,12,2,2,19,12,True,,0,False,False
0,12,2,2,24,12,True,,1,False,True
0,12,2,3,19,12,True,,1,False,True
0,12,2,3,24,7,True,,0,False,False
0,12,2,4,19,8,True,,1,False,True
0,12,2,4,24,11,True,,0,False,False
0,12,2,5,19,12,True,,1,False,True
0,12,2,5,24,6,True,,0,False,False
0,12,2,6,19,7,True,,0,False,False
0,12,2,6,24,9,True,2.0,1,True,True
0,12,2,7,19,9,True,2.0,1,True,True
0,12,2,7,24,11,True,,0,False,False
0,12,2,8,19,11,True,,0,False,False
0,12,2,8,24,10,True,,1,False,True
0,12,3,1,18,12,True,,1,False,True
0,12,3,1,20,11,True,,0,False,False
0,12,3,2,18,11,True,,0,False,False
0,12,3,2,20,11,True,,1,False,True
0,12,3,3,18,11,True,,1,False,True
0,12,3,3,20,10,True,,0,False,False
0,12,3,4,18,10,True,,1,False,True
0,12,3,4,20,8,True,,0,False,False
0,12,3,5,18,10,True,,0,False,False
0,12,3,5,20,10,True,,1,False,True
0,12,3,6,18,8,True,,1,False,True
0,12,3,6,20,12,True,,0,False,False
0,12,3,7,18,12,True,,0,False,False
0,12,3,7,20,10,True,2.0,1,True,True
0,12,3,8,18,8,True,1.0,1,True,True
0,12,3,8,20,11,True,,0,False,False
0,12,4,1,17,11,True,,0,False,False
0,12,4,1,27,10,True,,1,False,True
0,12,4,2,17,8,True,,0,False,False
0,12,4,2,27,11,True,,1,False,True
0,12,4,3,17,7,True,,0,False,False
0,12,4,3,27,9,True,,1,False,True
0,12,4,4,17,11,True,,1,False,True
0,12,4,4,27,8,True,,0,False,False
0,12,4,5,17,11,True,,0,False,False
0,12,4,5,27,12,True,,1,False,True
0,12,4,6,17,12,True,,0,False,False
0,12,4,6,27,9,True,1.0,1,True,True
0,12,4,7,17,12,True,2.0,1,True,True
0,12,4,7,27,11,True,,0,False,False
0,12,4,8,17,12,True,,0,False,False
